[2026-06-17T10:29:45.073+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-06-17T10:29:45.103+0000] {taskinstance.py:2603} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: tmdb_incremental_sync.incremental_sync_pipeline manual__2026-06-17T10:29:43.491344+00:00 [queued]>
[2026-06-17T10:29:45.114+0000] {taskinstance.py:2603} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: tmdb_incremental_sync.incremental_sync_pipeline manual__2026-06-17T10:29:43.491344+00:00 [queued]>
[2026-06-17T10:29:45.115+0000] {taskinstance.py:2856} INFO - Starting attempt 1 of 3
[2026-06-17T10:29:45.136+0000] {taskinstance.py:2879} INFO - Executing <Task(PythonOperator): incremental_sync_pipeline> on 2026-06-17 10:29:43.491344+00:00
[2026-06-17T10:29:45.154+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=2518) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-06-17T10:29:45.153+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'tmdb_incremental_sync', 'incremental_sync_pipeline', 'manual__2026-06-17T10:29:43.491344+00:00', '--job-id', '16', '--raw', '--subdir', 'DAGS_FOLDER/tmdb_incremental_sync.py', '--cfg-path', '/tmp/tmpx36haeip']
[2026-06-17T10:29:45.156+0000] {standard_task_runner.py:72} INFO - Started process 2521 to run task
[2026-06-17T10:29:45.156+0000] {standard_task_runner.py:105} INFO - Job 16: Subtask incremental_sync_pipeline
[2026-06-17T10:29:45.250+0000] {task_command.py:467} INFO - Running <TaskInstance: tmdb_incremental_sync.incremental_sync_pipeline manual__2026-06-17T10:29:43.491344+00:00 [running]> on host d8c53ec118ae
[2026-06-17T10:29:45.411+0000] {taskinstance.py:3122} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='tmdb_incremental_sync' AIRFLOW_CTX_TASK_ID='incremental_sync_pipeline' AIRFLOW_CTX_EXECUTION_DATE='2026-06-17T10:29:43.491344+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-06-17T10:29:43.491344+00:00'
[2026-06-17T10:29:45.413+0000] {taskinstance.py:731} INFO - ::endgroup::
[2026-06-17T10:29:45.458+0000] {logging_mixin.py:190} INFO - Starting incremental sync for 2026-05-15 → 2026-06-17...
[2026-06-17T10:50:52.582+0000] {logging_mixin.py:190} INFO - Skipping movie 1104819: could not fetch metadata.
[2026-06-17T10:50:52.610+0000] {logging_mixin.py:190} INFO - Skipping movie 1104823: could not fetch metadata.
[2026-06-17T10:50:52.845+0000] {logging_mixin.py:190} INFO - Skipping movie 1104835: could not fetch metadata.
[2026-06-17T10:50:53.563+0000] {logging_mixin.py:190} INFO - Skipping movie 1104828: could not fetch metadata.
[2026-06-17T10:50:54.059+0000] {logging_mixin.py:190} INFO - Skipping movie 1629189: could not fetch metadata.
[2026-06-17T10:50:55.001+0000] {logging_mixin.py:190} INFO - Skipping movie 1105007: could not fetch metadata.
[2026-06-17T10:50:56.299+0000] {logging_mixin.py:190} INFO - Skipping movie 1105081: could not fetch metadata.
[2026-06-17T10:50:56.595+0000] {logging_mixin.py:190} INFO - Skipping movie 1105087: could not fetch metadata.
[2026-06-17T10:50:57.115+0000] {logging_mixin.py:190} INFO - Skipping movie 1105073: could not fetch metadata.
[2026-06-17T10:50:57.193+0000] {logging_mixin.py:190} INFO - Skipping movie 1105118: could not fetch metadata.
[2026-06-17T10:50:57.652+0000] {logging_mixin.py:190} INFO - Skipping movie 1105127: could not fetch metadata.
[2026-06-17T10:50:57.703+0000] {logging_mixin.py:190} INFO - Skipping movie 1105134: could not fetch metadata.
[2026-06-17T10:50:57.725+0000] {logging_mixin.py:190} INFO - Skipping movie 1105140: could not fetch metadata.
[2026-06-17T10:50:57.745+0000] {logging_mixin.py:190} INFO - Skipping movie 1105146: could not fetch metadata.
[2026-06-17T10:50:57.977+0000] {logging_mixin.py:190} INFO - Skipping movie 1105161: could not fetch metadata.
[2026-06-17T10:50:57.985+0000] {logging_mixin.py:190} INFO - Skipping movie 1367309: could not fetch metadata.
[2026-06-17T10:50:58.017+0000] {logging_mixin.py:190} INFO - Skipping movie 1105171: could not fetch metadata.
[2026-06-17T10:50:58.121+0000] {logging_mixin.py:190} INFO - Skipping movie 1105149: could not fetch metadata.
[2026-06-17T10:50:58.136+0000] {logging_mixin.py:190} INFO - Skipping movie 1629462: could not fetch metadata.
[2026-06-17T10:50:58.260+0000] {logging_mixin.py:190} INFO - Skipping movie 1105182: could not fetch metadata.
[2026-06-17T10:50:58.334+0000] {logging_mixin.py:190} INFO - Skipping movie 1105196: could not fetch metadata.
[2026-06-17T10:50:59.616+0000] {logging_mixin.py:190} INFO - Skipping movie 1629603: could not fetch metadata.
[2026-06-17T10:51:02.137+0000] {logging_mixin.py:190} INFO - Skipping movie 1105510: could not fetch metadata.
[2026-06-17T10:51:03.553+0000] {logging_mixin.py:190} INFO - Skipping movie 1105576: could not fetch metadata.
[2026-06-17T10:51:06.056+0000] {logging_mixin.py:190} INFO - Skipping movie 1630027: could not fetch metadata.
[2026-06-17T10:51:06.974+0000] {logging_mixin.py:190} INFO - Skipping movie 1630080: could not fetch metadata.
[2026-06-17T10:51:07.621+0000] {logging_mixin.py:190} INFO - Skipping movie 1630066: could not fetch metadata.
[2026-06-17T10:51:07.710+0000] {logging_mixin.py:190} INFO - Skipping movie 1630069: could not fetch metadata.
[2026-06-17T10:51:07.848+0000] {logging_mixin.py:190} INFO - Skipping movie 1630128: could not fetch metadata.
